location,date,population,new_cases,new_deaths,rolling_total_cases,rolling_total_deaths,rolling_total_percentage
Saint Martin (French part),12-12-22,28898,0,0,1,0,0
Saint Martin (French part),13-12-22,28898,0,0,1,0,0
Saint Martin (French part),14-12-22,28898,0,0,1,0,0
Saint Martin (French part),15-12-22,28898,0,0,1,0,0
Saint Martin (French part),16-12-22,28898,0,0,1,0,0
Saint Martin (French part),17-12-22,28898,0,0,1,0,0
Saint Martin (French part),18-12-22,28898,0,0,1,0,0
Saint Martin (French part),19-12-22,28898,0,0,1,0,0
Saint Martin (French part),20-12-22,28898,0,0,1,0,0
Saint Martin (French part),21-12-22,28898,0,0,1,0,0
Saint Martin (French part),22-12-22,28898,0,0,1,0,0
Saint Martin (French part),23-12-22,28898,0,0,1,0,0
Saint Martin (French part),24-12-22,28898,0,0,1,0,0
Saint Martin (French part),25-12-22,28898,0,0,1,0,0
Saint Martin (French part),26-12-22,28898,0,0,1,0,0
Saint Martin (French part),27-12-22,28898,0,0,1,0,0
Saint Martin (French part),28-12-22,28898,0,0,1,0,0
Saint Martin (French part),29-12-22,28898,0,0,1,0,0
Saint Martin (French part),30-12-22,28898,0,0,1,0,0
Saint Martin (French part),31-12-22,28898,0,0,1,0,0
Saint Martin (French part),01-01-23,27545,0,0,1,0,0
Saint Martin (French part),02-01-23,27545,0,0,1,0,0
Saint Martin (French part),03-01-23,27545,0,0,1,0,0
Saint Martin (French part),04-01-23,27545,0,0,1,0,0
Saint Martin (French part),05-01-23,27545,0,0,1,0,0
Saint Martin (French part),06-01-23,27545,0,0,1,0,0
Saint Martin (French part),07-01-23,27545,0,0,1,0,0
Saint Martin (French part),08-01-23,27545,0,0,1,0,0
Saint Martin (French part),09-01-23,27545,0,0,1,0,0
Saint Martin (French part),10-01-23,27545,0,0,1,0,0
Saint Martin (French part),11-01-23,27545,0,0,1,0,0
Saint Martin (French part),12-01-23,27545,0,0,1,0,0
Saint Martin (French part),13-01-23,27545,0,0,1,0,0
Saint Martin (French part),14-01-23,27545,0,0,1,0,0
Saint Martin (French part),15-01-23,27545,0,0,1,0,0
Saint Martin (French part),16-01-23,27545,0,0,1,0,0
Saint Martin (French part),17-01-23,27545,0,0,1,0,0
Saint Martin (French part),18-01-23,27545,0,0,1,0,0
Saint Martin (French part),19-01-23,27545,0,0,1,0,0
Saint Martin (French part),20-01-23,27545,0,0,1,0,0
Saint Martin (French part),21-01-23,27545,0,0,1,0,0
Saint Martin (French part),22-01-23,27545,0,0,1,0,0
Saint Martin (French part),23-01-23,27545,0,0,1,0,0
Saint Martin (French part),24-01-23,27545,0,0,1,0,0
Saint Martin (French part),25-01-23,27545,0,0,1,0,0
Saint Martin (French part),26-01-23,27545,0,0,1,0,0
Saint Martin (French part),27-01-23,27545,0,0,1,0,0
Saint Martin (French part),28-01-23,27545,0,0,1,0,0
Saint Martin (French part),29-01-23,27545,0,0,1,0,0
Saint Martin (French part),30-01-23,27545,0,0,1,0,0
Saint Martin (French part),31-01-23,27545,0,0,1,0,0
Saint Martin (French part),01-02-23,27545,0,0,1,0,0
Saint Martin (French part),02-02-23,27545,0,0,1,0,0
Saint Martin (French part),03-02-23,27545,0,0,1,0,0
Saint Martin (French part),04-02-23,27545,0,0,1,0,0
Saint Martin (French part),05-02-23,27545,0,0,1,0,0
Saint Martin (French part),06-02-23,27545,0,0,1,0,0
Saint Martin (French part),07-02-23,27545,0,0,1,0,0
Saint Martin (French part),08-02-23,27545,0,0,1,0,0
Saint Martin (French part),09-02-23,27545,0,0,1,0,0
Saint Martin (French part),10-02-23,27545,0,0,1,0,0
Saint Martin (French part),11-02-23,27545,0,0,1,0,0
Saint Martin (French part),12-02-23,27545,0,0,1,0,0
Saint Martin (French part),13-02-23,27545,0,0,1,0,0
Saint Martin (French part),14-02-23,27545,0,0,1,0,0
Saint Martin (French part),15-02-23,27545,0,0,1,0,0
Saint Martin (French part),16-02-23,27545,0,0,1,0,0
Saint Martin (French part),17-02-23,27545,0,0,1,0,0
Saint Martin (French part),18-02-23,27545,0,0,1,0,0
Saint Martin (French part),19-02-23,27545,0,0,1,0,0
Saint Martin (French part),20-02-23,27545,0,0,1,0,0
Saint Martin (French part),21-02-23,27545,0,0,1,0,0
Saint Martin (French part),22-02-23,27545,0,0,1,0,0
Saint Martin (French part),23-02-23,27545,0,0,1,0,0
Saint Martin (French part),24-02-23,27545,0,0,1,0,0
Saint Martin (French part),25-02-23,27545,0,0,1,0,0
Saint Martin (French part),26-02-23,27545,0,0,1,0,0
Saint Martin (French part),27-02-23,27545,0,0,1,0,0
Saint Martin (French part),28-02-23,27545,0,0,1,0,0
Saint Martin (French part),01-03-23,27545,0,0,1,0,0
Saint Martin (French part),02-03-23,27545,0,0,1,0,0
Saint Martin (French part),03-03-23,27545,0,0,1,0,0
Saint Martin (French part),04-03-23,27545,0,0,1,0,0
Saint Martin (French part),05-03-23,27545,0,0,1,0,0
Saint Martin (French part),06-03-23,27545,0,0,1,0,0
Saint Martin (French part),07-03-23,27545,0,0,1,0,0
Saint Martin (French part),08-03-23,27545,0,0,1,0,0
Saint Martin (French part),09-03-23,27545,0,0,1,0,0
Saint Martin (French part),10-03-23,27545,0,0,1,0,0
Saint Martin (French part),11-03-23,27545,0,0,1,0,0
Saint Martin (French part),12-03-23,27545,0,0,1,0,0
Saint Martin (French part),13-03-23,27545,0,0,1,0,0
Saint Martin (French part),14-03-23,27545,0,0,1,0,0
Saint Martin (French part),15-03-23,27545,0,0,1,0,0
Saint Martin (French part),16-03-23,27545,0,0,1,0,0
Saint Martin (French part),17-03-23,27545,0,0,1,0,0
Saint Martin (French part),18-03-23,27545,0,0,1,0,0
Saint Martin (French part),19-03-23,27545,0,0,1,0,0
Saint Martin (French part),20-03-23,27545,0,0,1,0,0
Saint Martin (French part),21-03-23,27545,0,0,1,0,0
Saint Martin (French part),22-03-23,27545,0,0,1,0,0
Saint Martin (French part),23-03-23,27545,0,0,1,0,0
Saint Martin (French part),24-03-23,27545,0,0,1,0,0
Saint Martin (French part),25-03-23,27545,0,0,1,0,0
Saint Martin (French part),26-03-23,27545,0,0,1,0,0
Saint Martin (French part),27-03-23,27545,0,0,1,0,0
Saint Martin (French part),28-03-23,27545,0,0,1,0,0
Saint Martin (French part),29-03-23,27545,0,0,1,0,0
Saint Martin (French part),30-03-23,27545,0,0,1,0,0
Saint Martin (French part),31-03-23,27545,0,0,1,0,0
Saint Martin (French part),01-04-23,27545,0,0,1,0,0
Saint Martin (French part),02-04-23,27545,0,0,1,0,0
Saint Martin (French part),03-04-23,27545,0,0,1,0,0
Saint Martin (French part),04-04-23,27545,0,0,1,0,0
Saint Martin (French part),05-04-23,27545,0,0,1,0,0
Saint Martin (French part),06-04-23,27545,0,0,1,0,0
Saint Martin (French part),07-04-23,27545,0,0,1,0,0
Saint Martin (French part),08-04-23,27545,0,0,1,0,0
Saint Martin (French part),09-04-23,27545,0,0,1,0,0
Saint Martin (French part),10-04-23,27545,0,0,1,0,0
Saint Martin (French part),11-04-23,27545,0,0,1,0,0
Saint Martin (French part),12-04-23,27545,0,0,1,0,0
Saint Martin (French part),13-04-23,27545,0,0,1,0,0
Saint Martin (French part),14-04-23,27545,0,0,1,0,0
Saint Martin (French part),15-04-23,27545,0,0,1,0,0
Saint Martin (French part),16-04-23,27545,0,0,1,0,0
Saint Martin (French part),17-04-23,27545,0,0,1,0,0
Saint Martin (French part),18-04-23,27545,0,0,1,0,0
Saint Martin (French part),19-04-23,27545,0,0,1,0,0
Saint Martin (French part),20-04-23,27545,0,0,1,0,0
Saint Martin (French part),21-04-23,27545,0,0,1,0,0
Saint Martin (French part),22-04-23,27545,0,0,1,0,0
Saint Martin (French part),23-04-23,27545,0,0,1,0,0
Saint Martin (French part),24-04-23,27545,0,0,1,0,0
Saint Martin (French part),25-04-23,27545,0,0,1,0,0
Saint Martin (French part),26-04-23,27545,0,0,1,0,0
Saint Martin (French part),27-04-23,27545,0,0,1,0,0
Saint Martin (French part),28-04-23,27545,0,0,1,0,0
Saint Martin (French part),29-04-23,27545,0,0,1,0,0
Saint Martin (French part),30-04-23,27545,0,0,1,0,0
Saint Martin (French part),01-05-23,27545,0,0,1,0,0
Saint Martin (French part),02-05-23,27545,0,0,1,0,0
Saint Martin (French part),03-05-23,27545,0,0,1,0,0
Saint Martin (French part),04-05-23,27545,0,0,1,0,0
Saint Martin (French part),05-05-23,27545,0,0,1,0,0
Saint Martin (French part),06-05-23,27545,0,0,1,0,0
Saint Martin (French part),07-05-23,27545,0,0,1,0,0
Saint Martin (French part),08-05-23,27545,0,0,1,0,0
Saint Martin (French part),09-05-23,27545,0,0,1,0,0
Saint Martin (French part),10-05-23,27545,0,0,1,0,0
Saint Martin (French part),11-05-23,27545,0,0,1,0,0
Saint Martin (French part),12-05-23,27545,0,0,1,0,0
Saint Martin (French part),13-05-23,27545,0,0,1,0,0
Saint Martin (French part),14-05-23,27545,0,0,1,0,0
Saint Martin (French part),15-05-23,27545,0,0,1,0,0
Saint Martin (French part),16-05-23,27545,0,0,1,0,0
Saint Martin (French part),17-05-23,27545,0,0,1,0,0
Saint Martin (French part),18-05-23,27545,0,0,1,0,0
Saint Martin (French part),19-05-23,27545,0,0,1,0,0
Saint Martin (French part),20-05-23,27545,0,0,1,0,0
Saint Martin (French part),21-05-23,27545,0,0,1,0,0
Saint Martin (French part),22-05-23,27545,0,0,1,0,0
Saint Martin (French part),23-05-23,27545,0,0,1,0,0
Saint Martin (French part),24-05-23,27545,0,0,1,0,0
Saint Martin (French part),25-05-23,27545,0,0,1,0,0
Saint Martin (French part),26-05-23,27545,0,0,1,0,0
Saint Martin (French part),27-05-23,27545,0,0,1,0,0
Saint Martin (French part),28-05-23,27545,0,0,1,0,0
Saint Martin (French part),29-05-23,27545,0,0,1,0,0
Saint Martin (French part),30-05-23,27545,0,0,1,0,0
Saint Martin (French part),31-05-23,27545,0,0,1,0,0
Saint Martin (French part),01-06-23,27545,0,0,1,0,0
Saint Martin (French part),02-06-23,27545,0,0,1,0,0
Saint Martin (French part),03-06-23,27545,0,0,1,0,0
Saint Martin (French part),04-06-23,27545,0,0,1,0,0
Saint Martin (French part),05-06-23,27545,0,0,1,0,0
Saint Martin (French part),06-06-23,27545,0,0,1,0,0
Saint Martin (French part),07-06-23,27545,0,0,1,0,0
Saint Martin (French part),08-06-23,27545,0,0,1,0,0
Saint Martin (French part),09-06-23,27545,0,0,1,0,0
Saint Martin (French part),10-06-23,27545,0,0,1,0,0
Saint Martin (French part),11-06-23,27545,0,0,1,0,0
Saint Martin (French part),12-06-23,27545,0,0,1,0,0
Saint Martin (French part),13-06-23,27545,0,0,1,0,0
Saint Martin (French part),14-06-23,27545,0,0,1,0,0
Saint Martin (French part),15-06-23,27545,0,0,1,0,0
Saint Martin (French part),16-06-23,27545,0,0,1,0,0
Saint Martin (French part),17-06-23,27545,0,0,1,0,0
Saint Martin (French part),18-06-23,27545,0,0,1,0,0
Saint Martin (French part),19-06-23,27545,0,0,1,0,0
Saint Martin (French part),20-06-23,27545,0,0,1,0,0
Saint Martin (French part),21-06-23,27545,0,0,1,0,0
Saint Martin (French part),22-06-23,27545,0,0,1,0,0
Saint Martin (French part),23-06-23,27545,0,0,1,0,0
Saint Martin (French part),24-06-23,27545,0,0,1,0,0
Saint Martin (French part),25-06-23,27545,0,0,1,0,0
Saint Martin (French part),26-06-23,27545,0,0,1,0,0
Saint Martin (French part),27-06-23,27545,0,0,1,0,0
Saint Martin (French part),28-06-23,27545,0,0,1,0,0
Saint Martin (French part),29-06-23,27545,0,0,1,0,0
Saint Martin (French part),30-06-23,27545,0,0,1,0,0
Saint Martin (French part),01-07-23,27545,0,0,1,0,0
Saint Martin (French part),02-07-23,27545,0,0,1,0,0
Saint Martin (French part),03-07-23,27545,0,0,1,0,0
Saint Martin (French part),04-07-23,27545,0,0,1,0,0
Saint Martin (French part),05-07-23,27545,0,0,1,0,0
Saint Martin (French part),06-07-23,27545,0,0,1,0,0
Saint Martin (French part),07-07-23,27545,0,0,1,0,0
Saint Martin (French part),08-07-23,27545,0,0,1,0,0
Saint Martin (French part),09-07-23,27545,0,0,1,0,0
Saint Martin (French part),10-07-23,27545,0,0,1,0,0
Saint Martin (French part),11-07-23,27545,0,0,1,0,0
Saint Martin (French part),12-07-23,27545,0,0,1,0,0
Saint Martin (French part),13-07-23,27545,0,0,1,0,0
Saint Martin (French part),14-07-23,27545,0,0,1,0,0
Saint Martin (French part),15-07-23,27545,0,0,1,0,0
Saint Martin (French part),16-07-23,27545,0,0,1,0,0
Saint Martin (French part),17-07-23,27545,0,0,1,0,0
Saint Martin (French part),18-07-23,27545,0,0,1,0,0
Saint Martin (French part),19-07-23,27545,0,0,1,0,0
Saint Martin (French part),20-07-23,27545,0,0,1,0,0
Saint Martin (French part),21-07-23,27545,0,0,1,0,0
Saint Martin (French part),22-07-23,27545,0,0,1,0,0
Saint Martin (French part),23-07-23,27545,0,0,1,0,0
Saint Martin (French part),24-07-23,27545,0,0,1,0,0
Saint Martin (French part),25-07-23,27545,0,0,1,0,0
Saint Martin (French part),26-07-23,27545,0,0,1,0,0
Saint Martin (French part),27-07-23,27545,0,0,1,0,0
Saint Martin (French part),28-07-23,27545,0,0,1,0,0
Saint Martin (French part),29-07-23,27545,0,0,1,0,0
Saint Martin (French part),30-07-23,27545,0,0,1,0,0
Saint Martin (French part),31-07-23,27545,0,0,1,0,0
Saint Martin (French part),01-08-23,27545,0,0,1,0,0
Saint Martin (French part),02-08-23,27545,0,0,1,0,0
Saint Martin (French part),03-08-23,27545,0,0,1,0,0
Saint Martin (French part),04-08-23,27545,0,0,1,0,0
Saint Martin (French part),05-08-23,27545,0,0,1,0,0
Saint Martin (French part),06-08-23,27545,0,0,1,0,0
Saint Martin (French part),07-08-23,27545,0,0,1,0,0
Saint Martin (French part),08-08-23,27545,0,0,1,0,0
Saint Martin (French part),09-08-23,27545,0,0,1,0,0
Saint Martin (French part),10-08-23,27545,0,0,1,0,0
Saint Martin (French part),11-08-23,27545,0,0,1,0,0
Saint Martin (French part),12-08-23,27545,0,0,1,0,0
Saint Martin (French part),13-08-23,27545,0,0,1,0,0
Saint Martin (French part),14-08-23,27545,0,0,1,0,0
Saint Martin (French part),15-08-23,27545,0,0,1,0,0
Saint Martin (French part),16-08-23,27545,0,0,1,0,0
Saint Martin (French part),17-08-23,27545,0,0,1,0,0
Saint Martin (French part),18-08-23,27545,0,0,1,0,0
Saint Martin (French part),19-08-23,27545,0,0,1,0,0
Saint Martin (French part),20-08-23,27545,0,0,1,0,0
Saint Martin (French part),21-08-23,27545,0,0,1,0,0
Saint Martin (French part),22-08-23,27545,0,0,1,0,0
Saint Martin (French part),23-08-23,27545,0,0,1,0,0
Saint Martin (French part),24-08-23,27545,0,0,1,0,0
Saint Martin (French part),25-08-23,27545,0,0,1,0,0
Saint Martin (French part),26-08-23,27545,0,0,1,0,0
Saint Martin (French part),27-08-23,27545,0,0,1,0,0
Saint Martin (French part),28-08-23,27545,0,0,1,0,0
Saint Martin (French part),29-08-23,27545,0,0,1,0,0
Saint Martin (French part),30-08-23,27545,0,0,1,0,0
Saint Martin (French part),31-08-23,27545,0,0,1,0,0
Saint Martin (French part),01-09-23,27545,0,0,1,0,0
Saint Martin (French part),02-09-23,27545,0,0,1,0,0
Saint Martin (French part),03-09-23,27545,0,0,1,0,0
Saint Martin (French part),04-09-23,27545,0,0,1,0,0
Saint Martin (French part),05-09-23,27545,0,0,1,0,0
Saint Martin (French part),06-09-23,27545,0,0,1,0,0
Saint Martin (French part),07-09-23,27545,0,0,1,0,0
Saint Martin (French part),08-09-23,27545,0,0,1,0,0
Saint Martin (French part),09-09-23,27545,0,0,1,0,0
Saint Martin (French part),10-09-23,27545,0,0,1,0,0
Saint Martin (French part),11-09-23,27545,0,0,1,0,0
Saint Martin (French part),12-09-23,27545,0,0,1,0,0
Saint Martin (French part),13-09-23,27545,0,0,1,0,0
Saint Martin (French part),14-09-23,27545,0,0,1,0,0
Saint Martin (French part),15-09-23,27545,0,0,1,0,0
Saint Martin (French part),16-09-23,27545,0,0,1,0,0
Saint Martin (French part),17-09-23,27545,0,0,1,0,0
Saint Martin (French part),18-09-23,27545,0,0,1,0,0
Saint Martin (French part),19-09-23,27545,0,0,1,0,0
Saint Martin (French part),20-09-23,27545,0,0,1,0,0
Saint Martin (French part),21-09-23,27545,0,0,1,0,0
Saint Martin (French part),22-09-23,27545,0,0,1,0,0
Saint Martin (French part),23-09-23,27545,0,0,1,0,0
Saint Martin (French part),24-09-23,27545,0,0,1,0,0
Saint Martin (French part),25-09-23,27545,0,0,1,0,0
Saint Martin (French part),26-09-23,27545,0,0,1,0,0
Saint Martin (French part),27-09-23,27545,0,0,1,0,0
Saint Martin (French part),28-09-23,27545,0,0,1,0,0
Saint Martin (French part),29-09-23,27545,0,0,1,0,0
Saint Martin (French part),30-09-23,27545,0,0,1,0,0
Saint Martin (French part),01-10-23,27545,0,0,1,0,0
Saint Martin (French part),02-10-23,27545,0,0,1,0,0
Saint Martin (French part),03-10-23,27545,0,0,1,0,0
Saint Martin (French part),04-10-23,27545,0,0,1,0,0
Saint Martin (French part),05-10-23,27545,0,0,1,0,0
Saint Martin (French part),06-10-23,27545,0,0,1,0,0
Saint Martin (French part),07-10-23,27545,0,0,1,0,0
Saint Martin (French part),08-10-23,27545,0,0,1,0,0
Saint Martin (French part),09-10-23,27545,0,0,1,0,0
Saint Martin (French part),10-10-23,27545,0,0,1,0,0
Saint Martin (French part),11-10-23,27545,0,0,1,0,0
Saint Martin (French part),12-10-23,27545,0,0,1,0,0
Saint Martin (French part),13-10-23,27545,0,0,1,0,0
Saint Martin (French part),14-10-23,27545,0,0,1,0,0
Saint Martin (French part),15-10-23,27545,0,0,1,0,0
Saint Martin (French part),16-10-23,27545,0,0,1,0,0
Saint Martin (French part),17-10-23,27545,0,0,1,0,0
Saint Martin (French part),18-10-23,27545,0,0,1,0,0
Saint Martin (French part),19-10-23,27545,0,0,1,0,0
Saint Martin (French part),20-10-23,27545,0,0,1,0,0
Saint Martin (French part),21-10-23,27545,0,0,1,0,0
Saint Martin (French part),22-10-23,27545,0,0,1,0,0
Saint Martin (French part),23-10-23,27545,0,0,1,0,0
Saint Martin (French part),24-10-23,27545,0,0,1,0,0
Saint Martin (French part),25-10-23,27545,0,0,1,0,0
Saint Martin (French part),26-10-23,27545,0,0,1,0,0
Saint Martin (French part),27-10-23,27545,0,0,1,0,0
Saint Martin (French part),28-10-23,27545,0,0,1,0,0
Saint Martin (French part),29-10-23,27545,0,0,1,0,0
Saint Martin (French part),30-10-23,27545,0,0,1,0,0
Saint Martin (French part),31-10-23,27545,0,0,1,0,0
Saint Martin (French part),01-11-23,27545,0,0,1,0,0
Saint Martin (French part),02-11-23,27545,0,0,1,0,0
Saint Martin (French part),03-11-23,27545,0,0,1,0,0
Saint Martin (French part),04-11-23,27545,0,0,1,0,0
Saint Martin (French part),05-11-23,27545,0,0,1,0,0
Saint Martin (French part),06-11-23,27545,0,0,1,0,0
Saint Martin (French part),07-11-23,27545,0,0,1,0,0
Saint Martin (French part),08-11-23,27545,0,0,1,0,0
Saint Martin (French part),09-11-23,27545,0,0,1,0,0
Saint Martin (French part),10-11-23,27545,0,0,1,0,0
Saint Martin (French part),11-11-23,27545,0,0,1,0,0
Saint Martin (French part),12-11-23,27545,0,0,1,0,0
Saint Martin (French part),13-11-23,27545,0,0,1,0,0
Saint Martin (French part),14-11-23,27545,0,0,1,0,0
Saint Martin (French part),15-11-23,27545,0,0,1,0,0
Saint Martin (French part),16-11-23,27545,0,0,1,0,0
Saint Martin (French part),17-11-23,27545,0,0,1,0,0
Saint Martin (French part),18-11-23,27545,0,0,1,0,0
Saint Martin (French part),19-11-23,27545,0,0,1,0,0
Saint Martin (French part),20-11-23,27545,0,0,1,0,0
Saint Martin (French part),21-11-23,27545,0,0,1,0,0
Saint Martin (French part),22-11-23,27545,0,0,1,0,0
Saint Martin (French part),23-11-23,27545,0,0,1,0,0
Saint Martin (French part),24-11-23,27545,0,0,1,0,0
Saint Martin (French part),25-11-23,27545,0,0,1,0,0
Saint Martin (French part),26-11-23,27545,0,0,1,0,0
Saint Martin (French part),27-11-23,27545,0,0,1,0,0
Saint Martin (French part),28-11-23,27545,0,0,1,0,0
Saint Martin (French part),29-11-23,27545,0,0,1,0,0
Saint Martin (French part),30-11-23,27545,0,0,1,0,0
Saint Martin (French part),01-12-23,27545,0,0,1,0,0
Saint Martin (French part),02-12-23,27545,0,0,1,0,0
Saint Martin (French part),03-12-23,27545,0,0,1,0,0
Saint Martin (French part),04-12-23,27545,0,0,1,0,0
Saint Martin (French part),05-12-23,27545,0,0,1,0,0
Saint Martin (French part),06-12-23,27545,0,0,1,0,0
Saint Martin (French part),07-12-23,27545,0,0,1,0,0
Saint Martin (French part),08-12-23,27545,0,0,1,0,0
Saint Martin (French part),09-12-23,27545,0,0,1,0,0
Saint Martin (French part),10-12-23,27545,0,0,1,0,0
Saint Martin (French part),11-12-23,27545,0,0,1,0,0
Saint Martin (French part),12-12-23,27545,0,0,1,0,0
Saint Martin (French part),13-12-23,27545,0,0,1,0,0
Saint Martin (French part),14-12-23,27545,0,0,1,0,0
Saint Martin (French part),15-12-23,27545,0,0,1,0,0
Saint Martin (French part),16-12-23,27545,0,0,1,0,0
Saint Martin (French part),17-12-23,27545,0,0,1,0,0
Saint Martin (French part),18-12-23,27545,0,0,1,0,0
Saint Martin (French part),19-12-23,27545,0,0,1,0,0
Saint Martin (French part),20-12-23,27545,0,0,1,0,0
Saint Martin (French part),21-12-23,27545,0,0,1,0,0
Saint Martin (French part),22-12-23,27545,0,0,1,0,0
Saint Martin (French part),23-12-23,27545,0,0,1,0,0
Saint Martin (French part),24-12-23,27545,0,0,1,0,0
Saint Martin (French part),25-12-23,27545,0,0,1,0,0
Saint Martin (French part),26-12-23,27545,0,0,1,0,0
Saint Martin (French part),27-12-23,27545,0,0,1,0,0
Saint Martin (French part),28-12-23,27545,0,0,1,0,0
Saint Martin (French part),29-12-23,27545,0,0,1,0,0
Saint Martin (French part),30-12-23,27545,0,0,1,0,0
Saint Martin (French part),31-12-23,27545,0,0,1,0,0
Saint Martin (French part),01-01-24,26155,0,0,1,0,0
Saint Martin (French part),02-01-24,26155,0,0,1,0,0
Saint Martin (French part),03-01-24,26155,0,0,1,0,0
Saint Martin (French part),04-01-24,26155,0,0,1,0,0
Saint Martin (French part),05-01-24,26155,0,0,1,0,0
Saint Martin (French part),06-01-24,26155,0,0,1,0,0
Saint Martin (French part),07-01-24,26155,0,0,1,0,0
Saint Martin (French part),08-01-24,26155,0,0,1,0,0
Saint Martin (French part),09-01-24,26155,0,0,1,0,0
Saint Martin (French part),10-01-24,26155,0,0,1,0,0
Saint Martin (French part),11-01-24,26155,0,0,1,0,0
Saint Martin (French part),12-01-24,26155,0,0,1,0,0
Saint Martin (French part),13-01-24,26155,0,0,1,0,0
Saint Martin (French part),14-01-24,26155,0,0,1,0,0
Saint Martin (French part),15-01-24,26155,0,0,1,0,0
Saint Martin (French part),16-01-24,26155,0,0,1,0,0
Saint Martin (French part),17-01-24,26155,0,0,1,0,0
Saint Martin (French part),18-01-24,26155,0,0,1,0,0
Saint Martin (French part),19-01-24,26155,0,0,1,0,0
Saint Martin (French part),20-01-24,26155,0,0,1,0,0
Saint Martin (French part),21-01-24,26155,0,0,1,0,0
Saint Martin (French part),22-01-24,26155,0,0,1,0,0
Saint Martin (French part),23-01-24,26155,0,0,1,0,0
Saint Martin (French part),24-01-24,26155,0,0,1,0,0
Saint Martin (French part),25-01-24,26155,0,0,1,0,0
Saint Martin (French part),26-01-24,26155,0,0,1,0,0
Saint Martin (French part),27-01-24,26155,0,0,1,0,0
Saint Martin (French part),28-01-24,26155,0,0,1,0,0
Saint Martin (French part),29-01-24,26155,0,0,1,0,0
Saint Martin (French part),30-01-24,26155,0,0,1,0,0
Saint Martin (French part),31-01-24,26155,0,0,1,0,0
Saint Martin (French part),01-02-24,26155,0,0,1,0,0
Saint Martin (French part),02-02-24,26155,0,0,1,0,0
Saint Martin (French part),03-02-24,26155,0,0,1,0,0
Saint Martin (French part),04-02-24,26155,0,0,1,0,0
Saint Martin (French part),05-02-24,26155,0,0,1,0,0
Saint Martin (French part),06-02-24,26155,0,0,1,0,0
Saint Martin (French part),07-02-24,26155,0,0,1,0,0
Saint Martin (French part),08-02-24,26155,0,0,1,0,0
Saint Martin (French part),09-02-24,26155,0,0,1,0,0
Saint Martin (French part),10-02-24,26155,0,0,1,0,0
Saint Martin (French part),11-02-24,26155,0,0,1,0,0
Saint Martin (French part),12-02-24,26155,0,0,1,0,0
Saint Martin (French part),13-02-24,26155,0,0,1,0,0
Saint Martin (French part),14-02-24,26155,0,0,1,0,0
Saint Martin (French part),15-02-24,26155,0,0,1,0,0
Saint Martin (French part),16-02-24,26155,0,0,1,0,0
Saint Martin (French part),17-02-24,26155,0,0,1,0,0
Saint Martin (French part),18-02-24,26155,0,0,1,0,0
Saint Martin (French part),19-02-24,26155,0,0,1,0,0
Saint Martin (French part),20-02-24,26155,0,0,1,0,0
Saint Martin (French part),21-02-24,26155,0,0,1,0,0
Saint Martin (French part),22-02-24,26155,0,0,1,0,0
Saint Martin (French part),23-02-24,26155,0,0,1,0,0
Saint Martin (French part),24-02-24,26155,0,0,1,0,0
Saint Martin (French part),25-02-24,26155,0,0,1,0,0
Saint Martin (French part),26-02-24,26155,0,0,1,0,0
Saint Martin (French part),27-02-24,26155,0,0,1,0,0
Saint Martin (French part),28-02-24,26155,0,0,1,0,0
Saint Martin (French part),29-02-24,26155,0,0,1,0,0
Saint Martin (French part),01-03-24,26155,0,0,1,0,0
Saint Martin (French part),02-03-24,26155,0,0,1,0,0
Saint Martin (French part),03-03-24,26155,0,0,1,0,0
Saint Martin (French part),04-03-24,26155,0,0,1,0,0
Saint Martin (French part),05-03-24,26155,0,0,1,0,0
Saint Martin (French part),06-03-24,26155,0,0,1,0,0
Saint Martin (French part),07-03-24,26155,0,0,1,0,0
Saint Martin (French part),08-03-24,26155,0,0,1,0,0
Saint Martin (French part),09-03-24,26155,0,0,1,0,0
Saint Martin (French part),10-03-24,26155,0,0,1,0,0
Saint Martin (French part),11-03-24,26155,0,0,1,0,0
Saint Martin (French part),12-03-24,26155,0,0,1,0,0
Saint Martin (French part),13-03-24,26155,0,0,1,0,0
Saint Martin (French part),14-03-24,26155,0,0,1,0,0
Saint Martin (French part),15-03-24,26155,0,0,1,0,0
Saint Martin (French part),16-03-24,26155,0,0,1,0,0
Saint Martin (French part),17-03-24,26155,0,0,1,0,0
Saint Martin (French part),18-03-24,26155,0,0,1,0,0
Saint Martin (French part),19-03-24,26155,0,0,1,0,0
Saint Martin (French part),20-03-24,26155,0,0,1,0,0
Saint Martin (French part),21-03-24,26155,0,0,1,0,0
Saint Martin (French part),22-03-24,26155,0,0,1,0,0
Saint Martin (French part),23-03-24,26155,0,0,1,0,0
Saint Martin (French part),24-03-24,26155,0,0,1,0,0
Saint Martin (French part),25-03-24,26155,0,0,1,0,0
Saint Martin (French part),26-03-24,26155,0,0,1,0,0
Saint Martin (French part),27-03-24,26155,0,0,1,0,0
Saint Martin (French part),28-03-24,26155,0,0,1,0,0
Saint Martin (French part),29-03-24,26155,0,0,1,0,0
Saint Martin (French part),30-03-24,26155,0,0,1,0,0
Saint Martin (French part),31-03-24,26155,0,0,1,0,0
Saint Martin (French part),01-04-24,26155,0,0,1,0,0
Saint Martin (French part),02-04-24,26155,0,0,1,0,0
Saint Martin (French part),03-04-24,26155,0,0,1,0,0
Saint Martin (French part),04-04-24,26155,0,0,1,0,0
Saint Martin (French part),05-04-24,26155,0,0,1,0,0
